Salutation,First Name,Middle Name,Last Name,Organization,Title,Phone,Mobile Phone,Fax,Email,Website,Street,City,State,PostalCode,Country,Industry,Number of Employees,Rating,Lead Source,Status,Description,Responsible User,Tag1,Tag2,Tag3,Tag4,Tag5,Tag6,Tag7,Tag8,Tag9,Tag List
,,,GIRA QUE GIRA  LDA - 250,GIRA QUE GIRA  LDA - 250,,,,,,http://www.giraquegira.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,SMARTING GREEN  LDA - 251,SMARTING GREEN  LDA - 251,,,,,,http://smartinggreen.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,TOP DEAL MARKET  LDA. - 252,TOP DEAL MARKET  LDA. - 252,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,PEGADA VERDE  LDA - 253,PEGADA VERDE  LDA - 253,,,,,,http://www.pegada-verde.pt/index.php/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Not distinctive ecommerce  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Toys/hobbies,,,,,,,
,,,CLIC FREE  LDA. - 254,CLIC FREE  LDA. - 254,,,,,,http://www.dombebe.com/Home,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Baby // 1. Screening phase: Not distinctive  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,OZONESHOP  UNIPESSOAL  LDA. - 255,OZONESHOP  UNIPESSOAL  LDA. - 255,,,,,,http://www.ozoneshop.pt/index.php,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,DOCEMISTERIO - INDUSTRIA E DISTRIBUICAO ALIMENTAR UNIPESSOAL  LDA - 256,DOCEMISTERIO - INDUSTRIA E DISTRIBUICAO ALIMENTAR UNIPESSOAL  LDA - 256,,,,,,http://docemisterio.pt/index.html,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,PTROBOTICS  UNIPESSOAL LDA - 257,PTROBOTICS  UNIPESSOAL LDA - 257,,,,,,http://www.ptrobotics.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Niche not distinctive  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Computers/Electronics,,,,,,,
,,,OPCOES - CONSULTORIA  LDA - 258,OPCOES - CONSULTORIA  LDA - 258,,,,,,http://www.opcaoq.pt/index.html,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Not retail tech  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,STAGEXITO - LDA - 259,STAGEXITO - LDA - 259,,,,,,http://www.vendastek.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Not distinctive  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Computers/Electronics,,,,,,,
,,,STRANGE COLOR  LDA - 260,STRANGE COLOR  LDA - 260,,,,,,http://stylevelschool.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Professional training // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,PINK AND BLUE  COMERCIO DE ARTIGOS DE BEBE E PRODUTOS DE SAUDE LDA - 261,PINK AND BLUE  COMERCIO DE ARTIGOS DE BEBE E PRODUTOS DE SAUDE LDA - 261,,,,,,http://www.pinkblue.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Blog // 1. Screening phase: Not distinctive  // Reference: Orbis // ,Gaspar d'Orey,Ecommerce b2c,Other,Contents,,,,,,,
,,,MELODIA DE INSPIRACAO  UNIPESSOAL LDA - 262,MELODIA DE INSPIRACAO  UNIPESSOAL LDA - 262,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,CASTELO DE SOMBRAS  UNIPESSOAL LDA - 263,CASTELO DE SOMBRAS  UNIPESSOAL LDA - 263,,,,,,http://www.leiloeshd.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Auctions // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Computers/Electronics,,,,,,,
,,,PALAVRAS MAQUILHADAS  UNIPESSOAL LDA - 264,PALAVRAS MAQUILHADAS  UNIPESSOAL LDA - 264,,,,,,http://www.goztore.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Cosmetics // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Health/Beauty,,,,,,,
,,,SMARTCELL - VENDAS A DISTANCIA  UNIPESSOAL  LDA. - 265,SMARTCELL - VENDAS A DISTANCIA  UNIPESSOAL  LDA. - 265,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,TONS DE JARDIM  UNIPESSOAL  LDA - 266,TONS DE JARDIM  UNIPESSOAL  LDA - 266,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,PERSONAL CHOICE - DIMENSOES DE BEM-ESTAR  LDA - 267,PERSONAL CHOICE - DIMENSOES DE BEM-ESTAR  LDA - 267,,,,,,http://www.momentomais.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Lifestyle // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,SACNET  S.A. - 268,SACNET  S.A. - 268,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,M. BORGES  LDA - 269,M. BORGES  LDA - 269,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,REVISTA DE PROPRIEDADES PORTUGUESAS  LDA - 270,REVISTA DE PROPRIEDADES PORTUGUESAS  LDA - 270,,,,,,http://www.thegreatamericancake.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Cakes // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Food/Drug,,,,,,,
,,,AURORA & SILVA  LDA - 271,AURORA & SILVA  LDA - 271,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,MABEST - UNIPESSOAL LDA - 272,MABEST - UNIPESSOAL LDA - 272,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,PLANTAS DOURADAS  UNIPESSOAL  LDA. - 273,PLANTAS DOURADAS  UNIPESSOAL  LDA. - 273,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,WORLDAVENUE - UNIPESSOAL  LDA - 274,WORLDAVENUE - UNIPESSOAL  LDA - 274,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,PELICANO DOURADO - IMPORTACAO EXPORTACAO UNIPESSOAL LDA - 275,PELICANO DOURADO - IMPORTACAO EXPORTACAO UNIPESSOAL LDA - 275,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,MYCRAZYSHIRT  LDA - 276,MYCRAZYSHIRT  LDA - 276,,,,,,http://www.mycrazyshirt.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,LOLBIDS  S.A. - 277,LOLBIDS  S.A. - 277,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Financial distress  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,CLIC GRATIS TELECOMUNICACOES E MULTIMEDIA  LDA. - 278,CLIC GRATIS TELECOMUNICACOES E MULTIMEDIA  LDA. - 278,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,FERNANDO ALMEIDA CARLOS  UNIPESSOAL  LDA. - 279,FERNANDO ALMEIDA CARLOS  UNIPESSOAL  LDA. - 279,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,WILD HORSE PRODUCAO E COMERCIO DE ARTIGOS DE DESIGN  LDA - 280,WILD HORSE PRODUCAO E COMERCIO DE ARTIGOS DE DESIGN  LDA - 280,,,,,,http://wild-horse.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,ROTINAIBERICA  UNIPESSOAL LDA - 281,ROTINAIBERICA  UNIPESSOAL LDA - 281,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,LINDENTEA  LDA - 282,LINDENTEA  LDA - 282,,,,,,http://www.lindentea.eu/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,LOCALGENESE  LDA - 283,LOCALGENESE  LDA - 283,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,FALSEFLAT  LDA - 284,FALSEFLAT  LDA - 284,,,,,,http://ambalack.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Housewares/Home furnishings,,,,,,,
,,,DINAMICA RADICAL LDA - 285,DINAMICA RADICAL LDA - 285,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,NAUTI4U  UNIPESSOAL LDA - 286,NAUTI4U  UNIPESSOAL LDA - 286,,,,,,http://www.nauti4u.com.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Nautic products // 1. Screening phase: Limited niche market  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Toys/hobbies,,,,,,,
,,,MERCNET - COMERCIO E SERVICOS NA INTERNET  UNIPESSOAL LDA - 287,MERCNET - COMERCIO E SERVICOS NA INTERNET  UNIPESSOAL LDA - 287,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,AREA2PARTY  LDA - 288,AREA2PARTY  LDA - 288,,,,,,http://www.sensualemotion.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,THE BELL RANG - LDA - 289,THE BELL RANG - LDA - 289,,,,,,http://www.mybiddingplace.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Auctions // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,DIONISIUS  UNIPESSOAL  LDA. - 290,DIONISIUS  UNIPESSOAL  LDA. - 290,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,PALADARES TRANSMONTANOS  LDA - 291,PALADARES TRANSMONTANOS  LDA - 291,,,,,,http://www.paladarestransmontanos.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,"Brief description: Gourmet products (""mercado da saudade"") // 1. Screening phase: Niche not distinctive  // Reference: Orbis // ",Gaspar d'Orey,ecommerce b2c,Transactional website,Food/Drug,,,,,,,
,,,VERTIGO  UNIPESSOAL  LDA. - 292,VERTIGO  UNIPESSOAL  LDA. - 292,,,,,,http://www.vertigo-store.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Toys/hobbies,,,,,,,
,,,TYRIATIS - CONSULTADORIA  PROGRAMACAO E COMERCIO ELECTRONICO  LDA. - 293,TYRIATIS - CONSULTADORIA  PROGRAMACAO E COMERCIO ELECTRONICO  LDA. - 293,,,,,,http://www.tyriatis.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Photography // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Other,,,,,,,
,,,HAPPYFISHING  UNIPESSOAL LDA - 294,HAPPYFISHING  UNIPESSOAL LDA - 294,,,,,,http://www.happyfishing.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Toys/hobbies,,,,,,,
,,,BIDFORCENT - LDA - 295,BIDFORCENT - LDA - 295,,,,,,../AppData/Local/Microsoft/Windows/INetCache/AppData/Roaming/Microsoft/Excel/bidforcent.pt,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Auctions // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,PARAMETRO VIRTUAL - LDA - 296,PARAMETRO VIRTUAL - LDA - 296,,,,,,http://www.parametrovirtual.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,THEFLYSHADES.COM  UNIPESSOAL LDA - 297,THEFLYSHADES.COM  UNIPESSOAL LDA - 297,,,,,,http://www.theflyshades.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Sunglasses // 1. Screening phase: Limited niche market  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,OPORTO MAGIC  LDA. - 298,OPORTO MAGIC  LDA. - 298,,,,,,http://www.oportomagic.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Toys/hobbies,,,,,,,
,,,LUDUSCIENCE  IDEIAS E CIENCIAS  LDA - 299,LUDUSCIENCE  IDEIAS E CIENCIAS  LDA - 299,,,,,,http://www.luduscience.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Toys/hobbies,,,,,,,
,,,NA PONTA D'AGULHA  LDA - 300,NA PONTA D'AGULHA  LDA - 300,,,,,,http://www.napontadagulha.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,GOOLIDOLI  UNIPESSOAL LDA - 301,GOOLIDOLI  UNIPESSOAL LDA - 301,,,,,,http://www.goolidoli.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Baby // 1. Screening phase: Not distinctive ecommerce  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,SILVA DUARTE & PINHO COSTA  LDA - 302,SILVA DUARTE & PINHO COSTA  LDA - 302,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,MY MOOD FACTORY  LDA - 303,MY MOOD FACTORY  LDA - 303,,,,,,http://www.goodmoodconcept.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,SALPICOS D'AR  LDA - 304,SALPICOS D'AR  LDA - 304,,,,,,http://www.ilovegalochas.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,ALBOOMPIC  LDA - 305,ALBOOMPIC  LDA - 305,,,,,,http://www.alboompic.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Photography // 1. Screening phase: Sector with global dominance  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Books/Music/Video,,,,,,,
,,,AZVITAL INTERNATIONAL LDA - 306,AZVITAL INTERNATIONAL LDA - 306,,,,,,http://gilceliaeletron.azvital.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,ELECTRO LAR DE AGUALVA  LDA. - 307,ELECTRO LAR DE AGUALVA  LDA. - 307,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,LEVANTASTRAL  UNIPESSOAL LDA - 308,LEVANTASTRAL  UNIPESSOAL LDA - 308,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,FREE DENT-MEDICOS DENTISTAS  LDA. - 309,FREE DENT-MEDICOS DENTISTAS  LDA. - 309,,,,,,http://freedent.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,L.I.C.-LISBON IMPLANT CENTER II  LDA. - 310,L.I.C.-LISBON IMPLANT CENTER II  LDA. - 310,,,,,,http://www.lisbonimplantcenter.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Clinical treatments // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,FRENETIKWAVE  LDA - 311,FRENETIKWAVE  LDA - 311,,,,,,http://www.fkwfrenetikwave.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,CASA OBJECTO ONLINE LDA - 312,CASA OBJECTO ONLINE LDA - 312,,,,,,http://www.casaobjecto.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Not distinctive ecommerce  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Housewares/Home furnishings,,,,,,,
,,,SPAUSA  LDA - 313,SPAUSA  LDA - 313,,,,,,http://www.spausa.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Perfumes & Cosmetics // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Health/Beauty,,,,,,,
,,,ARQUIPELAGO DE SABORES - UNIPESSOAL LDA - 314,ARQUIPELAGO DE SABORES - UNIPESSOAL LDA - 314,,,,,,http://www.azoresgourmet.com.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,"Brief description: Gourmet products (""mercado da saudade"") // 1. Screening phase: Low system score  // Reference: Orbis // ",Gaspar d'Orey,ecommerce b2c,Transactional website,Food/Drug,,,,,,,
,,,MADE IN LIFE LDA - 315,MADE IN LIFE LDA - 315,,,,,,http://www.iprintyou.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Not distinctive  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,MODEL NET-MARKETING DIRECTO  LDA. - 316,MODEL NET-MARKETING DIRECTO  LDA. - 316,,,,,,http://www.model-car.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Toys/hobbies,,,,,,,
,,,FLAVIA SOUZA TEIXEIRA  LDA - 317,FLAVIA SOUZA TEIXEIRA  LDA - 317,,,,,,http://www.fstcosmetics.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Perfumes & Cosmetics // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Health/Beauty,,,,,,,
,,,LINKDUO UNIPESSOAL  LDA - 318,LINKDUO UNIPESSOAL  LDA - 318,,,,,,http://www.linkduo.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: Web design // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,HOM3 SEM LIMITES  LDA - 319,HOM3 SEM LIMITES  LDA - 319,,,,,,http://hom3.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Not distinctive  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Housewares/Home furnishings,,,,,,,
,,,EURONUMIS - MOEDAS DE COLECCAO  UNIPESSOAL LDA - 320,EURONUMIS - MOEDAS DE COLECCAO  UNIPESSOAL LDA - 320,,,,,,http://www.euronumis.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Numismatic // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Toys/hobbies,,,,,,,
,,,CUBENSAIO  ENSAIOS E ESTUDOS DE BETAO  UNIPESSOAL   LDA - 321,CUBENSAIO  ENSAIOS E ESTUDOS DE BETAO  UNIPESSOAL   LDA - 321,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,NPPOWERTECH   LDA - 322,NPPOWERTECH   LDA - 322,,,,,,http://www.powertech.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,THE UNLIMITED CATALOGUE - COMERCIO DE ARTIGOS DE DECORACAO  LDA - 323,THE UNLIMITED CATALOGUE - COMERCIO DE ARTIGOS DE DECORACAO  LDA - 323,,,,,,0,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,TAMBAU - UNIPESSOAL  LDA - 324,TAMBAU - UNIPESSOAL  LDA - 324,,,,,,http://www.waterfun.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: - // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Sporting goods,,,,,,,
,,,LANTERNA AMARELA - UNIPESSOAL LDA - 325,LANTERNA AMARELA - UNIPESSOAL LDA - 325,,,,,,http://www.lanterna-amarela.pt/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Baby // 1. Screening phase: Low system score  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Apparel/Accessories,,,,,,,
,,,OLIVES & OREGANO  LDA - 326,OLIVES & OREGANO  LDA - 326,,,,,,http://olivesandoregano.com/,-,-,-,-,Portugal,ecommerce_b2c,,3,,Excluded,Brief description: Gourmet products // 1. Screening phase: Limited niche market  // Reference: Orbis // ,Gaspar d'Orey,ecommerce b2c,Transactional website,Food/Drug,,,,,,,
,,,DESPENSA GORDA  UNIPESSOAL LDA - 327,DESPENSA GORDA  UNIPESSOAL LDA - 327,,,,,,http://www.despensagorda.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/A // 1. Screening phase: No information  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Site unavailable,,,,,,,,
,,,EDIGESTISA - UNIPESSOAL  LDA - 328,EDIGESTISA - UNIPESSOAL  LDA - 328,,,,,,http://www.fourmano.com/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
,,,P4D - PARTNERS FOR DEVELOPMENT  LDA - 329,P4D - PARTNERS FOR DEVELOPMENT  LDA - 329,,,,,,http://p4d.pt/,-,-,-,-,Portugal,Out_of_scope,,3,,Excluded,Brief description: N/S // 1. Screening phase: Offline business  // Reference: Orbis // ,Gaspar d'Orey,Out of scope,Product/services,,,,,,,,
